product_sk,product_id_nk,product_key,product_name,product_cost,product_line,start_date,end_date,cat_id,product_key_short,is_current,effective_from,effective_to,category_id,category,subcategory,maintenance
277,486,AC-BS-ST-1401,All-Purpose Bike Stand,59.0,M,2013-07-01,,AC_BS,ST-1401,True,2013-07-01,9999-12-31,AC_BS,Accessories,Bike Stands,No
278,487,AC-HP-HY-1023-70,Hydration Pack - 70 oz.,21.0,S,2013-07-01,,AC_HP,HY-1023-70,True,2013-07-01,9999-12-31,AC_HP,Accessories,Hydration Packs,No
279,488,CL-JE-SJ-0194-S,Short-Sleeve Classic Jersey- S,42.0,S,2013-07-01,,CL_JE,SJ-0194-S,True,2013-07-01,9999-12-31,CL_JE,Clothing,Jerseys,No
280,489,CL-JE-SJ-0194-M,Short-Sleeve Classic Jersey- M,42.0,S,2013-07-01,,CL_JE,SJ-0194-M,True,2013-07-01,9999-12-31,CL_JE,Clothing,Jerseys,No
281,490,CL-JE-SJ-0194-L,Short-Sleeve Classic Jersey- L,42.0,S,2013-07-01,,CL_JE,SJ-0194-L,True,2013-07-01,9999-12-31,CL_JE,Clothing,Jerseys,No
282,491,CL-JE-SJ-0194-X,Short-Sleeve Classic Jersey- XL,42.0,S,2013-07-01,,CL_JE,SJ-0194-X,True,2013-07-01,9999-12-31,CL_JE,Clothing,Jerseys,No
283,492,CO-TF-FR-T98Y-60,HL Touring Frame - Yellow- 60,602.0,T,2013-07-01,,CO_TF,FR-T98Y-60,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
284,493,CO-TF-FR-T67Y-62,LL Touring Frame - Yellow- 62,200.0,T,2013-07-01,,CO_TF,FR-T67Y-62,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
285,494,CO-TF-FR-T98Y-46,HL Touring Frame - Yellow- 46,602.0,T,2013-07-01,,CO_TF,FR-T98Y-46,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
286,495,CO-TF-FR-T98Y-50,HL Touring Frame - Yellow- 50,602.0,T,2013-07-01,,CO_TF,FR-T98Y-50,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
287,496,CO-TF-FR-T98Y-54,HL Touring Frame - Yellow- 54,602.0,T,2013-07-01,,CO_TF,FR-T98Y-54,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
288,497,CO-TF-FR-T98U-46,HL Touring Frame - Blue- 46,602.0,T,2013-07-01,,CO_TF,FR-T98U-46,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
289,498,CO-TF-FR-T98U-50,HL Touring Frame - Blue- 50,602.0,T,2013-07-01,,CO_TF,FR-T98U-50,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
290,499,CO-TF-FR-T98U-54,HL Touring Frame - Blue- 54,602.0,T,2013-07-01,,CO_TF,FR-T98U-54,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
291,500,CO-TF-FR-T98U-60,HL Touring Frame - Blue- 60,602.0,T,2013-07-01,,CO_TF,FR-T98U-60,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
292,501,CO-DE-RD-2308,Rear Derailleur,54.0,,2013-07-01,,CO_DE,RD-2308,True,2013-07-01,9999-12-31,CO_DE,Components,Derailleurs,Yes
293,502,CO-TF-FR-T67U-50,LL Touring Frame - Blue- 50,200.0,T,2013-07-01,,CO_TF,FR-T67U-50,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
294,503,CO-TF-FR-T67U-54,LL Touring Frame - Blue- 54,200.0,T,2013-07-01,,CO_TF,FR-T67U-54,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
295,504,CO-TF-FR-T67U-58,LL Touring Frame - Blue- 58,200.0,T,2013-07-01,,CO_TF,FR-T67U-58,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
296,505,CO-TF-FR-T67U-62,LL Touring Frame - Blue- 62,200.0,T,2013-07-01,,CO_TF,FR-T67U-62,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
297,506,CO-TF-FR-T67Y-44,LL Touring Frame - Yellow- 44,200.0,T,2013-07-01,,CO_TF,FR-T67Y-44,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
298,507,CO-TF-FR-T67Y-50,LL Touring Frame - Yellow- 50,200.0,T,2013-07-01,,CO_TF,FR-T67Y-50,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
299,508,CO-TF-FR-T67Y-54,LL Touring Frame - Yellow- 54,200.0,T,2013-07-01,,CO_TF,FR-T67Y-54,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
300,509,CO-TF-FR-T67Y-58,LL Touring Frame - Yellow- 58,200.0,T,2013-07-01,,CO_TF,FR-T67Y-58,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
301,510,CO-TF-FR-T67U-44,LL Touring Frame - Blue- 44,200.0,T,2013-07-01,,CO_TF,FR-T67U-44,True,2013-07-01,9999-12-31,CO_TF,Components,Touring Frames,Yes
302,511,CO-MF-FR-M63S-40,ML Mountain Frame-W - Silver- 40,199.0,M,2013-07-01,,CO_MF,FR-M63S-40,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
303,512,CO-MF-FR-M63S-42,ML Mountain Frame-W - Silver- 42,199.0,M,2013-07-01,,CO_MF,FR-M63S-42,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
304,513,CO-MF-FR-M63S-46,ML Mountain Frame-W - Silver- 46,199.0,M,2013-07-01,,CO_MF,FR-M63S-46,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
305,514,CO-BR-RB-9231,Rear Brakes,47.0,,2013-07-01,,CO_BR,RB-9231,True,2013-07-01,9999-12-31,CO_BR,Components,Brakes,Yes
306,515,CO-SA-SE-M236,LL Mountain Seat/Saddle,12.0,M,2013-07-01,,CO_SA,SE-M236,True,2013-07-01,9999-12-31,CO_SA,Components,Saddles,No
307,516,CO-SA-SE-M798,ML Mountain Seat/Saddle,17.0,M,2013-07-01,,CO_SA,SE-M798,True,2013-07-01,9999-12-31,CO_SA,Components,Saddles,No
308,517,CO-SA-SE-M940,HL Mountain Seat/Saddle,23.0,M,2013-07-01,,CO_SA,SE-M940,True,2013-07-01,9999-12-31,CO_SA,Components,Saddles,No
309,518,CO-SA-SE-R581,LL Road Seat/Saddle,12.0,R,2013-07-01,,CO_SA,SE-R581,True,2013-07-01,9999-12-31,CO_SA,Components,Saddles,No
310,519,CO-SA-SE-R908,ML Road Seat/Saddle,17.0,T,2013-07-01,,CO_SA,SE-R908,True,2013-07-01,9999-12-31,CO_SA,Components,Saddles,No
311,520,CO-SA-SE-R995,HL Road Seat/Saddle,23.0,R,2013-07-01,,CO_SA,SE-R995,True,2013-07-01,9999-12-31,CO_SA,Components,Saddles,No
312,521,CO-SA-SE-T312,LL Touring Seat/Saddle,12.0,T,2013-07-01,,CO_SA,SE-T312,True,2013-07-01,9999-12-31,CO_SA,Components,Saddles,No
313,522,CO-SA-SE-T762,ML Touring Seat/Saddle,17.0,T,2013-07-01,,CO_SA,SE-T762,True,2013-07-01,9999-12-31,CO_SA,Components,Saddles,No
314,523,CO-SA-SE-T924,HL Touring Seat/Saddle,23.0,T,2013-07-01,,CO_SA,SE-T924,True,2013-07-01,9999-12-31,CO_SA,Components,Saddles,No
315,524,CO-MF-FR-M21S-42,LL Mountain Frame - Silver- 42,145.0,M,2013-07-01,,CO_MF,FR-M21S-42,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
316,525,CO-MF-FR-M21S-44,LL Mountain Frame - Silver- 44,145.0,M,2013-07-01,,CO_MF,FR-M21S-44,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
317,526,CO-MF-FR-M21S-48,LL Mountain Frame - Silver- 48,145.0,M,2013-07-01,,CO_MF,FR-M21S-48,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
318,527,CO-MF-FR-M21S-52,LL Mountain Frame - Silver- 52,145.0,M,2013-07-01,,CO_MF,FR-M21S-52,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
319,528,AC-TT-TT-M928,Mountain Tire Tube,2.0,M,2013-07-01,,AC_TT,TT-M928,True,2013-07-01,9999-12-31,AC_TT,Accessories,Tires and Tubes,Yes
320,529,AC-TT-TT-R982,Road Tire Tube,1.0,R,2013-07-01,,AC_TT,TT-R982,True,2013-07-01,9999-12-31,AC_TT,Accessories,Tires and Tubes,Yes
321,530,AC-TT-TT-T092,Touring Tire Tube,2.0,T,2013-07-01,,AC_TT,TT-T092,True,2013-07-01,9999-12-31,AC_TT,Accessories,Tires and Tubes,Yes
322,531,CO-MF-FR-M21B-42,LL Mountain Frame - Black- 42,137.0,M,2013-07-01,,CO_MF,FR-M21B-42,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
323,532,CO-MF-FR-M21B-44,LL Mountain Frame - Black- 44,137.0,M,2013-07-01,,CO_MF,FR-M21B-44,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
324,533,CO-MF-FR-M21B-48,LL Mountain Frame - Black- 48,137.0,M,2013-07-01,,CO_MF,FR-M21B-48,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
325,534,CO-MF-FR-M21B-52,LL Mountain Frame - Black- 52,137.0,M,2013-07-01,,CO_MF,FR-M21B-52,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
326,535,AC-TT-TI-M267,LL Mountain Tire,9.0,M,2013-07-01,,AC_TT,TI-M267,True,2013-07-01,9999-12-31,AC_TT,Accessories,Tires and Tubes,Yes
327,536,AC-TT-TI-M602,ML Mountain Tire,11.0,M,2013-07-01,,AC_TT,TI-M602,True,2013-07-01,9999-12-31,AC_TT,Accessories,Tires and Tubes,Yes
328,537,AC-TT-TI-M823,HL Mountain Tire,13.0,M,2013-07-01,,AC_TT,TI-M823,True,2013-07-01,9999-12-31,AC_TT,Accessories,Tires and Tubes,Yes
329,538,AC-TT-TI-R092,LL Road Tire,8.0,R,2013-07-01,,AC_TT,TI-R092,True,2013-07-01,9999-12-31,AC_TT,Accessories,Tires and Tubes,Yes
330,539,AC-TT-TI-R628,ML Road Tire,9.0,R,2013-07-01,,AC_TT,TI-R628,True,2013-07-01,9999-12-31,AC_TT,Accessories,Tires and Tubes,Yes
331,540,AC-TT-TI-R982,HL Road Tire,12.0,R,2013-07-01,,AC_TT,TI-R982,True,2013-07-01,9999-12-31,AC_TT,Accessories,Tires and Tubes,Yes
332,541,AC-TT-TI-T723,Touring Tire,11.0,T,2013-07-01,,AC_TT,TI-T723,True,2013-07-01,9999-12-31,AC_TT,Accessories,Tires and Tubes,Yes
333,542,CO-PE-PD-M282,LL Mountain Pedal,18.0,M,2013-07-01,,CO_PE,PD-M282,True,2013-07-01,9999-12-31,,,,
334,543,CO-PE-PD-M340,ML Mountain Pedal,28.0,M,2013-07-01,,CO_PE,PD-M340,True,2013-07-01,9999-12-31,,,,
335,544,CO-PE-PD-M562,HL Mountain Pedal,36.0,M,2013-07-01,,CO_PE,PD-M562,True,2013-07-01,9999-12-31,,,,
336,545,CO-PE-PD-R347,LL Road Pedal,18.0,R,2013-07-01,,CO_PE,PD-R347,True,2013-07-01,9999-12-31,,,,
337,546,CO-PE-PD-R563,ML Road Pedal,28.0,R,2013-07-01,,CO_PE,PD-R563,True,2013-07-01,9999-12-31,,,,
338,547,CO-PE-PD-R853,HL Road Pedal,36.0,R,2013-07-01,,CO_PE,PD-R853,True,2013-07-01,9999-12-31,,,,
339,548,CO-PE-PD-T852,Touring Pedal,36.0,T,2013-07-01,,CO_PE,PD-T852,True,2013-07-01,9999-12-31,,,,
340,549,CO-MF-FR-M63S-38,ML Mountain Frame-W - Silver- 38,199.0,M,2013-07-01,,CO_MF,FR-M63S-38,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
341,550,CO-MF-FR-M21B-40,LL Mountain Frame - Black- 40,137.0,M,2013-07-01,,CO_MF,FR-M21B-40,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
342,551,CO-MF-FR-M21S-40,LL Mountain Frame - Silver- 40,145.0,M,2013-07-01,,CO_MF,FR-M21S-40,True,2013-07-01,9999-12-31,CO_MF,Components,Mountain Frames,Yes
343,552,CO-DE-FD-2342,Front Derailleur,41.0,,2013-07-01,,CO_DE,FD-2342,True,2013-07-01,9999-12-31,CO_DE,Components,Derailleurs,Yes
344,553,CO-HB-HB-T721,LL Touring Handlebars,20.0,T,2013-07-01,,CO_HB,HB-T721,True,2013-07-01,9999-12-31,CO_HB,Components,Handlebars,No
345,554,CO-HB-HB-T928,HL Touring Handlebars,41.0,T,2013-07-01,,CO_HB,HB-T928,True,2013-07-01,9999-12-31,CO_HB,Components,Handlebars,No
346,555,CO-BR-FB-9873,Front Brakes,47.0,,2013-07-01,,CO_BR,FB-9873,True,2013-07-01,9999-12-31,CO_BR,Components,Brakes,Yes
347,556,CO-CS-CS-4759,LL Crankset,78.0,,2013-07-01,,CO_CS,CS-4759,True,2013-07-01,9999-12-31,CO_CS,Components,Cranksets,Yes
348,557,CO-CS-CS-6583,ML Crankset,114.0,,2013-07-01,,CO_CS,CS-6583,True,2013-07-01,9999-12-31,CO_CS,Components,Cranksets,Yes
349,558,CO-CS-CS-9183,HL Crankset,180.0,,2013-07-01,,CO_CS,CS-9183,True,2013-07-01,9999-12-31,CO_CS,Components,Cranksets,Yes
350,559,CO-CH-CH-0234,Chain,9.0,,2013-07-01,,CO_CH,CH-0234,True,2013-07-01,9999-12-31,CO_CH,Components,Chains,Yes
351,560,BI-TB-BK-T44U-60,Touring-2000 Blue- 60,755.0,T,2013-07-01,,BI_TB,BK-T44U-60,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
352,561,BI-TB-BK-T79Y-46,Touring-1000 Yellow- 46,1482.0,T,2013-07-01,,BI_TB,BK-T79Y-46,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
353,562,BI-TB-BK-T79Y-50,Touring-1000 Yellow- 50,1482.0,T,2013-07-01,,BI_TB,BK-T79Y-50,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
354,563,BI-TB-BK-T79Y-54,Touring-1000 Yellow- 54,1482.0,T,2013-07-01,,BI_TB,BK-T79Y-54,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
355,564,BI-TB-BK-T79Y-60,Touring-1000 Yellow- 60,1482.0,T,2013-07-01,,BI_TB,BK-T79Y-60,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
356,565,BI-TB-BK-T18U-54,Touring-3000 Blue- 54,461.0,T,2013-07-01,,BI_TB,BK-T18U-54,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
357,566,BI-TB-BK-T18U-58,Touring-3000 Blue- 58,461.0,T,2013-07-01,,BI_TB,BK-T18U-58,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
358,567,BI-TB-BK-T18U-62,Touring-3000 Blue- 62,461.0,T,2013-07-01,,BI_TB,BK-T18U-62,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
359,568,BI-TB-BK-T18Y-44,Touring-3000 Yellow- 44,461.0,T,2013-07-01,,BI_TB,BK-T18Y-44,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
360,569,BI-TB-BK-T18Y-50,Touring-3000 Yellow- 50,461.0,T,2013-07-01,,BI_TB,BK-T18Y-50,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
361,570,BI-TB-BK-T18Y-54,Touring-3000 Yellow- 54,461.0,T,2013-07-01,,BI_TB,BK-T18Y-54,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
362,571,BI-TB-BK-T18Y-58,Touring-3000 Yellow- 58,461.0,T,2013-07-01,,BI_TB,BK-T18Y-58,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
363,572,BI-TB-BK-T18Y-62,Touring-3000 Yellow- 62,461.0,T,2013-07-01,,BI_TB,BK-T18Y-62,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
364,573,BI-TB-BK-T79U-46,Touring-1000 Blue- 46,1482.0,T,2013-07-01,,BI_TB,BK-T79U-46,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
365,574,BI-TB-BK-T79U-50,Touring-1000 Blue- 50,1482.0,T,2013-07-01,,BI_TB,BK-T79U-50,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
366,575,BI-TB-BK-T79U-54,Touring-1000 Blue- 54,1482.0,T,2013-07-01,,BI_TB,BK-T79U-54,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
367,576,BI-TB-BK-T79U-60,Touring-1000 Blue- 60,1482.0,T,2013-07-01,,BI_TB,BK-T79U-60,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
368,577,BI-TB-BK-T44U-46,Touring-2000 Blue- 46,755.0,T,2013-07-01,,BI_TB,BK-T44U-46,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
369,578,BI-TB-BK-T44U-50,Touring-2000 Blue- 50,755.0,T,2013-07-01,,BI_TB,BK-T44U-50,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
370,579,BI-TB-BK-T44U-54,Touring-2000 Blue- 54,755.0,T,2013-07-01,,BI_TB,BK-T44U-54,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
371,580,BI-RB-BK-R79Y-40,Road-350-W Yellow- 40,1083.0,R,2013-07-01,,BI_RB,BK-R79Y-40,True,2013-07-01,9999-12-31,BI_RB,Bikes,Road Bikes,Yes
372,581,BI-RB-BK-R79Y-42,Road-350-W Yellow- 42,1083.0,R,2013-07-01,,BI_RB,BK-R79Y-42,True,2013-07-01,9999-12-31,BI_RB,Bikes,Road Bikes,Yes
373,582,BI-RB-BK-R79Y-44,Road-350-W Yellow- 44,1083.0,R,2013-07-01,,BI_RB,BK-R79Y-44,True,2013-07-01,9999-12-31,BI_RB,Bikes,Road Bikes,Yes
374,583,BI-RB-BK-R79Y-48,Road-350-W Yellow- 48,1083.0,R,2013-07-01,,BI_RB,BK-R79Y-48,True,2013-07-01,9999-12-31,BI_RB,Bikes,Road Bikes,Yes
375,584,BI-RB-BK-R19B-58,Road-750 Black- 58,344.0,R,2013-07-01,,BI_RB,BK-R19B-58,True,2013-07-01,9999-12-31,BI_RB,Bikes,Road Bikes,Yes
376,585,BI-TB-BK-T18U-44,Touring-3000 Blue- 44,461.0,T,2013-07-01,,BI_TB,BK-T18U-44,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
377,586,BI-TB-BK-T18U-50,Touring-3000 Blue- 50,461.0,T,2013-07-01,,BI_TB,BK-T18U-50,True,2013-07-01,9999-12-31,BI_TB,Bikes,Touring Bikes,Yes
378,587,BI-MB-BK-M38S-38,Mountain-400-W Silver- 38,420.0,M,2013-07-01,,BI_MB,BK-M38S-38,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
379,588,BI-MB-BK-M38S-40,Mountain-400-W Silver- 40,420.0,M,2013-07-01,,BI_MB,BK-M38S-40,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
380,589,BI-MB-BK-M38S-42,Mountain-400-W Silver- 42,420.0,M,2013-07-01,,BI_MB,BK-M38S-42,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
381,590,BI-MB-BK-M38S-46,Mountain-400-W Silver- 46,420.0,M,2013-07-01,,BI_MB,BK-M38S-46,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
382,591,BI-MB-BK-M18S-40,Mountain-500 Silver- 40,308.0,M,2013-07-01,,BI_MB,BK-M18S-40,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
383,592,BI-MB-BK-M18S-42,Mountain-500 Silver- 42,308.0,M,2013-07-01,,BI_MB,BK-M18S-42,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
384,593,BI-MB-BK-M18S-44,Mountain-500 Silver- 44,308.0,M,2013-07-01,,BI_MB,BK-M18S-44,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
385,594,BI-MB-BK-M18S-48,Mountain-500 Silver- 48,308.0,M,2013-07-01,,BI_MB,BK-M18S-48,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
386,595,BI-MB-BK-M18S-52,Mountain-500 Silver- 52,308.0,M,2013-07-01,,BI_MB,BK-M18S-52,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
387,596,BI-MB-BK-M18B-40,Mountain-500 Black- 40,295.0,M,2013-07-01,,BI_MB,BK-M18B-40,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
388,597,BI-MB-BK-M18B-42,Mountain-500 Black- 42,295.0,M,2013-07-01,,BI_MB,BK-M18B-42,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
389,598,BI-MB-BK-M18B-44,Mountain-500 Black- 44,295.0,M,2013-07-01,,BI_MB,BK-M18B-44,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
390,599,BI-MB-BK-M18B-48,Mountain-500 Black- 48,295.0,M,2013-07-01,,BI_MB,BK-M18B-48,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
391,600,BI-MB-BK-M18B-52,Mountain-500 Black- 52,295.0,M,2013-07-01,,BI_MB,BK-M18B-52,True,2013-07-01,9999-12-31,BI_MB,Bikes,Mountain Bikes,Yes
392,601,CO-BB-BB-7421,LL Bottom Bracket,24.0,,2013-07-01,,CO_BB,BB-7421,True,2013-07-01,9999-12-31,CO_BB,Components,Bottom Brackets,Yes
393,602,CO-BB-BB-8107,ML Bottom Bracket,45.0,,2013-07-01,,CO_BB,BB-8107,True,2013-07-01,9999-12-31,CO_BB,Components,Bottom Brackets,Yes
394,603,CO-BB-BB-9108,HL Bottom Bracket,54.0,,2013-07-01,,CO_BB,BB-9108,True,2013-07-01,9999-12-31,CO_BB,Components,Bottom Brackets,Yes
395,604,BI-RB-BK-R19B-44,Road-750 Black- 44,344.0,R,2013-07-01,,BI_RB,BK-R19B-44,True,2013-07-01,9999-12-31,BI_RB,Bikes,Road Bikes,Yes
396,605,BI-RB-BK-R19B-48,Road-750 Black- 48,344.0,R,2013-07-01,,BI_RB,BK-R19B-48,True,2013-07-01,9999-12-31,BI_RB,Bikes,Road Bikes,Yes
397,606,BI-RB-BK-R19B-52,Road-750 Black- 52,344.0,R,2013-07-01,,BI_RB,BK-R19B-52,True,2013-07-01,9999-12-31,BI_RB,Bikes,Road Bikes,Yes
